Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Colorado,US,2021-11-07 04:32:11,39.0598,-105.3111,780016,9126,,,8.0,13205.20683705591,12292094.0,,1.1055252592862412,84000008.0,USA,213451.2504132852,,2021-11-06,,
Connecticut,US,2021-11-07 04:32:11,41.5978,-72.7554,404969,8790,,,9.0,11358.66481436137,10722812.0,,2.1705365102020155,84000009.0,USA,300755.9279238951,,2021-11-06,,
Delaware,US,2021-11-07 04:32:11,39.3185,-75.5071,145612,2119,,,10.0,14953.52056555798,2437357.0,,1.4552372057248029,84000010.0,USA,2.5030264006473847e-05,,2021-11-06,,
Diamond Princess,US,2021-11-07 04:32:11,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-11-06,,
District of Columbia,US,2021-11-07 04:32:11,38.8974,-77.0268,64799,1193,,,11.0,9181.592889256664,2270463.0,,1.8410777944104075,84000011.0,USA,321709.7013244085,,2021-11-06,,
Florida,US,2021-11-07 04:32:11,27.7663,-81.6868,3701310,60334,,,12.0,17233.240168645327,42305281.0,,1.630071515220287,84000012.0,USA,196972.7117898873,,2021-11-06,,
Georgia,US,2021-11-07 04:32:11,33.0406,-83.6431,1641036,29483,,,13.0,15456.066881765944,12553190.0,,1.796608971405868,84000013.0,USA,118231.98529436006,,2021-11-06,,
Grand Princess,US,2021-11-07 04:32:11,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-11-06,,
Guam,US,2021-11-07 04:32:11,13.4443,144.7937,18624,248,,,66.0,11340.262681986738,250998.0,,1.331615120274914,316.0,GUM,152834.15231171108,,2021-11-06,,
Hawaii,US,2021-11-07 04:32:11,21.0943,-157.4983,84911,950,,,15.0,5997.081657098946,2581657.0,,1.1188185276348177,84000015.0,USA,182336.89203543824,,2021-11-06,,
Idaho,US,2021-11-07 04:32:11,44.2405,-114.4788,296299,3646,,,16.0,16580.20273465151,1023007.0,,1.2305137715618344,84000016.0,USA,57245.091812552986,,2021-11-06,,
Illinois,US,2021-11-07 04:32:11,40.3495,-88.9861,1712996,28832,,,17.0,13518.072895758234,36109599.0,,1.6568144748410083,84000017.0,USA,284959.8254268269,,2021-11-06,,
Indiana,US,2021-11-07 04:32:11,39.8494,-86.2583,1036059,16898,,,18.0,15389.561747768455,14667353.0,,1.6309881966181463,84000018.0,USA,2.1786803132815496e-05,,2021-11-06,,
Iowa,US,2021-11-07 04:32:11,42.0115,-93.2105,494407,7069,,,19.0,15670.238695179503,1725721.0,,1.4297936720151616,84000019.0,USA,54696.757916623086,,2021-11-06,,
Kansas,US,2021-11-07 04:32:11,38.5266,-96.7265,441137,6498,,,20.0,15142.102773679731,1845310.0,,1.4730117854544054,84000020.0,USA,63340.580521014905,,2021-11-06,,
Kentucky,US,2021-11-07 04:32:11,37.6681,-84.6701,752141,9974,,,21.0,16835.184669961298,7417658.0,,1.3260811470189764,84000021.0,USA,166029.5639363042,,2021-11-06,,
Louisiana,US,2021-11-07 04:32:11,31.1695,-91.8678,761849,14615,,,22.0,16388.09979534477,9890277.0,,1.918359149910284,84000022.0,USA,212749.30659435547,,2021-11-06,,
Maine,US,2021-11-07 04:32:11,44.6939,-69.3819,107772,1207,,,23.0,8017.4853371343215,2970722.0,,1.1199569461455663,84000023.0,USA,221001.0028180079,,2021-11-06,,
Maryland,US,2021-11-07 04:32:11,39.0639,-76.8021,565355,10965,,,24.0,9351.388098609255,14315773.0,,1.9394893474011905,84000024.0,USA,2.367934293578224e-05,,2021-11-06,,
Massachusetts,US,2021-11-07 04:32:11,42.2302,-71.5301,861480,15580,,,25.0,12498.797606616929,31573518.0,,2.2156057018154804,84000025.0,USA,4.580849366333247e-05,,2021-11-06,,
Michigan,US,2021-11-07 04:32:11,43.3266,-84.5361,1309655,23975,,,26.0,13113.785448214589,17687606.0,,1.830634785496944,84000026.0,USA,1.7710883414071115e-05,,2021-11-06,,
Minnesota,US,2021-11-07 04:32:11,45.6945,-93.9002,815008,8952,,,27.0,14451.439384697442,12249392.0,,1.0983941261926264,84000027.0,USA,217201.97346209825,,2021-11-06,,
Mississippi,US,2021-11-07 04:32:11,32.7416,-89.6787,506556,10148,,,28.0,17020.518797949968,2585547.0,,2.0033323067933257,84000028.0,USA,86875.58989822082,,2021-11-06,,
Missouri,US,2021-11-07 04:32:11,38.4561,-92.2884,867070,12704,,,29.0,14127.579174859566,7539389.0,,1.4651642889270762,84000029.0,USA,122842.80972420367,,2021-11-06,,
Montana,US,2021-11-07 04:32:11,46.9219,-110.4544,180452,2415,,,30.0,16883.95532093662,2085578.0,,1.3383060315208477,84000030.0,USA,195136.68881657367,,2021-11-06,,
Nebraska,US,2021-11-07 04:32:11,41.1254,-98.2681,289282,3001,,,31.0,14954.549402194369,3980150.0,,1.0373960357021867,84000031.0,USA,205755.4559327712,,2021-11-06,,
Nevada,US,2021-11-07 04:32:11,38.3135,-117.0554,443641,7712,,,32.0,14403.199058748973,4617149.0,,1.738342488633828,84000032.0,USA,149899.84273523805,,2021-11-06,,
New Hampshire,US,2021-11-07 04:32:11,43.4525,-71.5639,139324,1597,,,33.0,10246.589164903424,2734904.0,,1.1462490310355715,84000033.0,USA,201138.6243106072,,2021-11-06,,
New Jersey,US,2021-11-07 04:32:11,40.2989,-74.521,1206543,28080,,,34.0,13583.845875848188,16073384.0,,2.327310340369137,84000034.0,USA,180961.94744764525,,2021-11-06,,
New Mexico,US,2021-11-07 04:32:11,34.8405,-106.2485,282742,5113,,,35.0,13484.266003570152,4973444.0,,1.808362393984622,84000035.0,USA,237188.8217875659,,2021-11-06,,
New York,US,2021-11-07 04:32:11,42.1657,-74.9481,2585365,56692,,,36.0,13289.931853607675,76877118.0,,2.1928044976241265,84000036.0,USA,395182.75343007897,,2021-11-06,,
North Carolina,US,2021-11-07 04:32:11,35.6301,-79.8064,1489653,18251,,,37.0,14203.29013383188,19388597.0,,1.2251846570979954,84000037.0,USA,1.8486309796908567e-05,,2021-11-06,,
North Dakota,US,2021-11-07 04:32:11,47.5289,-99.784,151558,1827,,,38.0,19899.1683091402,1890297.0,,1.2047954419561604,84000038.0,USA,248050.2898714277,,2021-11-06,,
Northern Mariana Islands,US,2021-11-07 04:32:11,15.0979,145.6739,342,3,,,69.0,620.1944001160598,17542.0,,0.8771929824561403,580.0,MNP,31811.25779776585,,2021-11-06,,
Ohio,US,2021-11-07 04:32:11,40.3888,-82.7649,1567834,26449,,,39.0,13412.786270970391,22866524.0,,1.6854462908700794,84000039.0,USA,1.9562262278532992e-05,,2021-11-06,,
Oklahoma,US,2021-11-07 04:32:11,35.5653,-96.9289,648209,10879,,,40.0,16381.444291605878,4628491.0,,1.6783167157506298,84000040.0,USA,116970.55651911526,,2021-11-06,,
Oregon,US,2021-11-07 04:32:11,44.572,-122.0709,372137,4562,,,41.0,8823.14378539961,7668268.0,,1.2258926148165863,84000041.0,USA,181810.0085424957,,2021-11-06,,
Pennsylvania,US,2021-11-07 04:32:11,40.5908,-77.2098,1606553,31897,,,42.0,12549.24527743306,18860895.0,,1.9854309194903623,84000042.0,USA,147327.8488209918,,2021-11-06,,
Puerto Rico,US,2021-11-07 04:32:11,18.2208,-66.5901,186004,3244,,,72.0,5824.102121242674,3019963.0,,1.744048515085697,630.0,PRI,94560.18641735872,,2021-11-06,,
Rhode Island,US,2021-11-07 04:32:11,41.6809,-71.5118,181079,2881,,,44.0,17093.22884267025,5770550.0,,1.591018284837005,84000044.0,USA,544719.8830238228,,2021-11-06,,
South Carolina,US,2021-11-07 04:32:11,33.8569,-80.945,902329,13841,,,45.0,17525.32768376725,9651853.0,,1.533919446233026,84000045.0,USA,187461.4321168353,,2021-11-06,,
South Dakota,US,2021-11-07 04:32:11,44.2998,-99.4388,156995,2267,,,46.0,17746.385895582367,1014963.0,,1.4439950316889072,84000046.0,USA,1.1472929117320912e-05,,2021-11-06,,
Tennessee,US,2021-11-07 04:32:11,35.7478,-86.6923,1286660,16491,,,47.0,18858.63502672505,10396329.0,,1.2831851192144663,84000047.0,USA,152234.06227458842,,2021-11-06,,
Texas,US,2021-11-07 04:32:11,31.0545,-97.5635,4290453,71919,,,48.0,14796.767168412644,35456084.0,,1.676140025307351,84000048.0,USA,122279.72655840324,,2021-11-06,,
Utah,US,2021-11-07 04:32:11,40.15,-111.8624,560604,3286,,,49.0,17486.3176623025,4546143.0,,0.586153505861535,84000049.0,USA,141802.94938361642,,2021-11-06,,
Vermont,US,2021-11-07 04:32:11,44.0459,-72.7107,41908,384,,,50.0,6716.144034590353,2365022.0,,0.9162928319175336,84000050.0,USA,379016.6172801123,,2021-11-06,,
Virgin Islands,US,2021-11-07 04:32:11,18.3358,-64.8963,7290,83,,,78.0,6796.062199351158,208954.0,,1.1385459533607682,850.0,VIR,194796.21135846665,,2021-11-06,,
Virginia,US,2021-11-07 04:32:11,37.7693,-78.17,933542,14125,,,51.0,10937.143951059095,10037524.0,,1.513054581368594,84000051.0,USA,117597.11389547608,,2021-11-06,,
Washington,US,2021-11-07 04:32:11,47.4009,-121.4905,737698,8798,,,53.0,9687.56882073064,9842443.0,,1.1926289619871546,84000053.0,USA,129252.54497994916,,2021-11-06,,
West Virginia,US,2021-11-07 04:32:11,38.4912,-80.9545,277133,4518,,,54.0,15463.74265057498,4363777.0,,1.6302641691895228,84000054.0,USA,243494.3673705338,,2021-11-06,,
Wisconsin,US,2021-11-07 04:32:11,44.2685,-89.6165,899647,9542,,,55.0,15451.390260499304,11684137.0,,1.0606382281050235,84000055.0,USA,2.006744430250304e-05,,2021-11-06,,
Wyoming,US,2021-11-07 04:32:11,42.756,-107.3025,105318,1243,,,56.0,18197.211620035283,1098137.0,,1.180235097514195,84000056.0,USA,189739.9435689121,,2021-11-06,,
Alabama,US,2021-11-08 04:32:16,32.3182,-86.9023,836032,15834,,,1.0,17050.794534572935,,,1.8939466431906915,84000001.0,USA,,,2021-11-07,,
Alaska,US,2021-11-08 04:32:16,61.3707,-152.4044,142118,741,,,2.0,19427.102912329385,3374603.0,,0.5213977117606496,84000002.0,USA,461298.0746228872,,2021-11-07,,
American Samoa,US,2021-11-08 04:32:16,-14.271,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,,2021-11-07,,
Arizona,US,2021-11-08 04:32:16,33.7298,-111.4312,1189708,21409,,,4.0,16345.023443005131,13849841.0,,1.7995171924539466,84000004.0,USA,190278.60267132247,,2021-11-07,,
Arkansas,US,2021-11-08 04:32:16,34.9697,-92.3731,516245,8497,,,5.0,17106.64443416471,4119556.0,,1.6459239314666485,84000005.0,USA,136508.40147338927,,2021-11-07,,
California,US,2021-11-08 04:32:16,36.1162,-119.6816,4966064,72478,,,6.0,12572.886622957154,103984228.0,,1.459893832856901,84000006.0,USA,263169.77407219034,,2021-11-07,,
Colorado,US,2021-11-08 04:32:16,39.0598,-105.3111,782159,9150,,,8.0,13205.20683705591,12292094.0,,1.1055252592862412,84000008.0,USA,213451.2504132852,,2021-11-07,,
Connecticut,US,2021-11-08 04:32:16,41.5978,-72.7554,404969,8790,,,9.0,11358.66481436137,10722812.0,,2.1705365102020155,84000009.0,USA,300755.9279238951,,2021-11-07,,
Delaware,US,2021-11-08 04:32:16,39.3185,-75.5071,145903,2119,,,10.0,14983.404603168736,2439299.0,,1.4523347703611302,84000010.0,USA,2.505020723707182e-05,,2021-11-07,,
Diamond Princess,US,2021-11-08 04:32:16,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-11-07,,
District of Columbia,US,2021-11-08 04:32:16,38.8974,-77.0268,64799,1193,,,11.0,9181.592889256664,2270463.0,,1.8410777944104075,84000011.0,USA,321709.7013244085,,2021-11-07,,
Florida,US,2021-11-08 04:32:16,27.7663,-81.6868,3701310,60334,,,12.0,17233.240168645327,42375615.0,,1.630071515220287,84000012.0,USA,197300.185769106,,2021-11-07,,
Georgia,US,2021-11-08 04:32:16,33.0406,-83.6431,1641036,29483,,,13.0,15456.066881765944,12553190.0,,1.796608971405868,84000013.0,USA,118231.98529436006,,2021-11-07,,
Grand Princess,US,2021-11-08 04:32:16,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-11-07,,
Guam,US,2021-11-08 04:32:16,13.4443,144.7937,18639,248,,,66.0,11349.39626984272,250998.0,,1.330543484092494,316.0,GUM,152834.15231171108,,2021-11-07,,
Hawaii,US,2021-11-08 04:32:16,21.0943,-157.4983,85045,962,,,15.0,6006.545789449894,2584149.0,,1.1311658533717444,84000015.0,USA,182512.89664602448,,2021-11-07,,
Idaho,US,2021-11-08 04:32:16,44.2405,-114.4788,296299,3646,,,16.0,16580.20273465151,1024222.0,,1.2305137715618344,84000016.0,USA,57313.08038599604,,2021-11-07,,
Illinois,US,2021-11-08 04:32:16,40.3495,-88.9861,1712996,28832,,,17.0,13518.072895758234,36109599.0,,1.6568144748410083,84000017.0,USA,284959.8254268269,,2021-11-07,,
Indiana,US,2021-11-08 04:32:16,39.8494,-86.2583,1037589,16898,,,18.0,15412.288281174451,14667353.0,,1.6285831865989326,84000018.0,USA,2.1786803132815496e-05,,2021-11-07,,
Iowa,US,2021-11-08 04:32:16,42.0115,-93.2105,494407,7069,,,19.0,15670.238695179503,1725721.0,,1.4297936720151616,84000019.0,USA,54696.757916623086,,2021-11-07,,
Kansas,US,2021-11-08 04:32:16,38.5266,-96.7265,441137,6498,,,20.0,15142.102773679731,1845310.0,,1.4730117854544054,84000020.0,USA,63340.580521014905,,2021-11-07,,
Kentucky,US,2021-11-08 04:32:16,37.6681,-84.6701,752720,9993,,,21.0,16848.144436712355,7417658.0,,1.327585290679137,84000021.0,USA,166029.5639363042,,2021-11-07,,
Louisiana,US,2021-11-08 04:32:16,31.1695,-91.8678,761849,14615,,,22.0,16388.09979534477,9890277.0,,1.918359149910284,84000022.0,USA,212749.30659435547,,2021-11-07,,
Maine,US,2021-11-08 04:32:16,44.6939,-69.3819,107772,1207,,,23.0,8017.4853371343215,2970932.0,,1.1199569461455663,84000023.0,USA,221016.62535373887,,2021-11-07,,
Maryland,US,2021-11-08 04:32:16,39.0639,-76.8021,566082,10974,,,24.0,9363.413214063596,14348608.0,,1.9385884023869333,84000024.0,USA,2.3733654444165087e-05,,2021-11-07,,
Massachusetts,US,2021-11-08 04:32:16,42.2302,-71.5301,861480,15580,,,25.0,12498.797606616929,31573518.0,,2.2156057018154804,84000025.0,USA,4.580849366333247e-05,,2021-11-07,,
Michigan,US,2021-11-08 04:32:16,43.3266,-84.5361,1309655,23975,,,26.0,13113.785448214589,17687606.0,,1.830634785496944,84000026.0,USA,1.7710883414071115e-05,,2021-11-07,,
Minnesota,US,2021-11-08 04:32:16,45.6945,-93.9002,815008,8952,,,27.0,14451.439384697442,12249392.0,,1.0983941261926264,84000027.0,USA,217201.97346209825,,2021-11-07,,
Mississippi,US,2021-11-08 04:32:16,32.7416,-89.6787,506556,10148,,,28.0,17020.518797949968,2585547.0,,2.0033323067933257,84000028.0,USA,86875.58989822082,,2021-11-07,,
Missouri,US,2021-11-08 04:32:16,38.4561,-92.2884,867812,12704,,,29.0,14139.668929721049,7553568.0,,1.4639115384438104,84000029.0,USA,123073.83483765511,,2021-11-07,,
Montana,US,2021-11-08 04:32:16,46.9219,-110.4544,180452,2415,,,30.0,16883.95532093662,2085578.0,,1.3383060315208477,84000030.0,USA,195136.68881657367,,2021-11-07,,
Nebraska,US,2021-11-08 04:32:16,41.1254,-98.2681,289282,3001,,,31.0,14954.549402194369,3980150.0,,1.0373960357021867,84000031.0,USA,205755.4559327712,,2021-11-07,,
Nevada,US,2021-11-08 04:32:16,38.3135,-117.0554,443641,7712,,,32.0,14403.199058748973,4617149.0,,1.738342488633828,84000032.0,USA,149899.84273523805,,2021-11-07,,
New Hampshire,US,2021-11-08 04:32:16,43.4525,-71.5639,139324,1597,,,33.0,10246.589164903424,2741614.0,,1.1462490310355715,84000033.0,USA,201632.1115295824,,2021-11-07,,
New Jersey,US,2021-11-08 04:32:16,40.2989,-74.521,1207469,28085,,,34.0,13594.271232657711,16073608.0,,2.325939630748284,84000034.0,USA,180964.46934821253,,2021-11-07,,
New Mexico,US,2021-11-08 04:32:16,34.8405,-106.2485,282742,5113,,,35.0,13484.266003570152,4973444.0,,1.808362393984622,84000035.0,USA,237188.8217875659,,2021-11-07,,
New York,US,2021-11-08 04:32:16,42.1657,-74.9481,2589297,56712,,,36.0,13310.144091356848,77050769.0,,2.190247005268225,84000036.0,USA,396075.3971984872,,2021-11-07,,
North Carolina,US,2021-11-08 04:32:16,35.6301,-79.8064,1489653,18251,,,37.0,14203.29013383188,19388597.0,,1.2251846570979954,84000037.0,USA,1.8486309796908567e-05,,2021-11-07,,
North Dakota,US,2021-11-08 04:32:16,47.5289,-99.784,151720,1827,,,38.0,19924.888001238745,1893884.0,,1.2032402528977872,84000038.0,USA,248520.98648141488,,2021-11-07,,
Northern Mariana Islands,US,2021-11-08 04:32:16,15.0979,145.6739,342,3,,,69.0,620.1944001160598,17542.0,,0.8771929824561403,580.0,MNP,31811.25779776585,,2021-11-07,,
Ohio,US,2021-11-08 04:32:16,40.3888,-82.7649,1572197,26499,,,39.0,13450.111642470336,22893859.0,,1.6839492760767258,84000039.0,USA,1.9585647312453483e-05,,2021-11-07,,
Oklahoma,US,2021-11-08 04:32:16,35.5653,-96.9289,648209,10879,,,40.0,16381.444291605878,4628491.0,,1.6783167157506298,84000040.0,USA,116970.55651911526,,2021-11-07,,
Oregon,US,2021-11-08 04:32:16,44.572,-122.0709,372137,4562,,,41.0,8823.14378539961,7668268.0,,1.2258926148165863,84000041.0,USA,181810.0085424957,,2021-11-07,,
Pennsylvania,US,2021-11-08 04:32:16,40.5908,-77.2098,1610465,31897,,,42.0,12579.80302904494,18909637.0,,1.980608085242461,84000042.0,USA,147708.58653292074,,2021-11-07,,
Puerto Rico,US,2021-11-08 04:32:16,18.2208,-66.5901,186091,3245,,,72.0,5826.8262394581325,3023024.0,,1.743770520874196,630.0,PRI,94656.03154215775,,2021-11-07,,
Rhode Island,US,2021-11-08 04:32:16,41.6809,-71.5118,181079,2881,,,44.0,17093.22884267025,5770550.0,,1.591018284837005,84000044.0,USA,544719.8830238228,,2021-11-07,,
South Carolina,US,2021-11-08 04:32:16,33.8569,-80.945,902329,13841,,,45.0,17525.32768376725,9651853.0,,1.533919446233026,84000045.0,USA,187461.4321168353,,2021-11-07,,
South Dakota,US,2021-11-08 04:32:16,44.2998,-99.4388,156995,2267,,,46.0,17746.385895582367,1015898.0,,1.4439950316889072,84000046.0,USA,1.1483498161438477e-05,,2021-11-07,,
Tennessee,US,2021-11-08 04:32:16,35.7478,-86.6923,1287208,16501,,,47.0,18866.67406629264,10396329.0,,1.283414491034881,84000047.0,USA,152234.06227458842,,2021-11-07,,
Texas,US,2021-11-08 04:32:16,31.0545,-97.5635,4291659,71964,,,48.0,14800.926379853743,35507343.0,,1.6766709563830675,84000048.0,USA,122456.50683971283,,2021-11-07,,
Utah,US,2021-11-08 04:32:16,40.15,-111.8624,560604,3286,,,49.0,17486.3176623025,4546143.0,,0.586153505861535,84000049.0,USA,141802.94938361642,,2021-11-07,,
Vermont,US,2021-11-08 04:32:16,44.0459,-72.7107,42313,384,,,50.0,6781.0490249026825,2372009.0,,0.90752251081228,84000050.0,USA,380136.3485574265,,2021-11-07,,
Virgin Islands,US,2021-11-08 04:32:16,18.3358,-64.8963,7290,83,,,78.0,6796.062199351158,208954.0,,1.1385459533607682,850.0,VIR,194796.21135846665,,2021-11-07,,
Virginia,US,2021-11-08 04:32:16,37.7693,-78.17,933542,14125,,,51.0,10937.143951059095,10037524.0,,1.513054581368594,84000051.0,USA,117597.11389547608,,2021-11-07,,
Washington,US,2021-11-08 04:32:16,47.4009,-121.4905,737698,8798,,,53.0,9687.56882073064,9842443.0,,1.1926289619871546,84000053.0,USA,129252.54497994916,,2021-11-07,,
West Virginia,US,2021-11-08 04:32:16,38.4912,-80.9545,278171,4518,,,54.0,15521.66200652067,4376450.0,,1.6241808096458654,84000054.0,USA,244201.5080236164,,2021-11-07,,
Wisconsin,US,2021-11-08 04:32:16,44.2685,-89.6165,899647,9542,,,55.0,15451.390260499304,11684137.0,,1.0606382281050235,84000055.0,USA,2.006744430250304e-05,,2021-11-07,,
Wyoming,US,2021-11-08 04:32:16,42.756,-107.3025,105318,1243,,,56.0,18197.211620035283,1098137.0,,1.180235097514195,84000056.0,USA,189739.9435689121,,2021-11-07,,
Alabama,US,2021-11-09 04:32:06,32.3182,-86.9023,836255,15834,,,1.0,17055.34259873939,,,1.8934415937722344,84000001.0,USA,,,2021-11-08,,
Alaska,US,2021-11-09 04:32:06,61.3707,-152.4044,143473,794,,,2.0,19612.32733461373,3374603.0,,0.5534142312490852,84000002.0,USA,461298.0746228872,,2021-11-08,,
American Samoa,US,2021-11-09 04:32:06,-14.271,-170.132,4,0,,,60.0,7.188943405043044,2140.0,,0.0,16.0,ASM,3846.084721698028,,2021-11-08,,
Arizona,US,2021-11-09 04:32:06,33.7298,-111.4312,1192365,21409,,,4.0,16381.527129025624,13890504.0,,1.7955072482000058,84000004.0,USA,190837.2588191023,,2021-11-08,,
Arkansas,US,2021-11-09 04:32:06,34.9697,-92.3731,516386,8508,,,5.0,17111.31670579004,4123003.0,,1.6476046988105797,84000005.0,USA,136622.62360312333,,2021-11-08,,
California,US,2021-11-09 04:32:06,36.1162,-119.6816,4973261,72593,,,6.0,12591.22272113113,103984228.0,,1.4601597725620856,84000006.0,USA,263169.77407219034,,2021-11-08,,
Colorado,US,2021-11-09 04:32:06,39.0598,-105.3111,786938,9198,,,8.0,13347.47764092676,12292094.0,,1.1057105611686004,84000008.0,USA,213451.2504132852,,2021-11-08,,
Connecticut,US,2021-11-09 04:32:06,41.5978,-72.7554,405910,8790,,,9.0,11385.058201485605,10722812.0,,2.165504668522579,84000009.0,USA,300755.9279238951,,2021-11-08,,
Delaware,US,2021-11-09 04:32:06,39.3185,-75.5071,146139,2119,,,10.0,15007.64045497677,2443350.0,,1.4499893936594612,84000010.0,USA,2.509180869286604e-05,,2021-11-08,,
Diamond Princess,US,2021-11-09 04:32:06,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-11-08,,
District of Columbia,US,2021-11-09 04:32:06,38.8974,-77.0268,65050,1193,,,11.0,9217.1579414211,2270463.0,,1.833973866256725,84000011.0,USA,321709.7013244085,,2021-11-08,,
Florida,US,2021-11-09 04:32:06,27.7663,-81.6868,3701310,60418,,,12.0,17233.240168645327,42441901.0,,1.6323409819766517,84000012.0,USA,197608.8123250601,,2021-11-08,,
Georgia,US,2021-11-09 04:32:06,33.0406,-83.6431,1641036,29483,,,13.0,15456.066881765944,12553190.0,,1.796608971405868,84000013.0,USA,118231.98529436006,,2021-11-08,,
Grand Princess,US,2021-11-09 04:32:06,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-11-08,,
Guam,US,2021-11-09 04:32:06,13.4443,144.7937,18688,249,,,66.0,11379.232656838924,252451.0,,1.3324058219178083,316.0,GUM,153718.89252202713,,2021-11-08,,
Hawaii,US,2021-11-09 04:32:06,21.0943,-157.4983,85139,962,,,15.0,6013.18480766623,2590516.0,,1.1299169593253386,84000015.0,USA,182962.5841884012,,2021-11-08,,
Idaho,US,2021-11-09 04:32:06,44.2405,-114.4788,297142,3678,,,16.0,16627.375053509524,1024222.0,,1.2377920320924003,84000016.0,USA,57313.08038599604,,2021-11-08,,
Illinois,US,2021-11-09 04:32:06,40.3495,-88.9861,1720350,28870,,,17.0,13576.146632753098,36109599.0,,1.6519360942136607,84000017.0,USA,284959.8254268269,,2021-11-08,,
Indiana,US,2021-11-09 04:32:06,39.8494,-86.2583,1038745,16916,,,18.0,15429.459439747876,14744708.0,,1.6285036269729336,84000018.0,USA,2.190170581200641e-05,,2021-11-08,,
Iowa,US,2021-11-09 04:32:06,42.0115,-93.2105,494407,7069,,,19.0,15670.238695179503,1725721.0,,1.4297936720151616,84000019.0,USA,54696.757916623086,,2021-11-08,,
